category,trait,sub_area,question_text,reverse_scored,weight,test_type,age_group
psychology_self_awareness,self_reflection,personal_learning,I think about how my choices shape my life,false,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I avoid analyzing my personal decisions,true,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I reflect on mistakes to understand myself better,false,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I ignore lessons from past experiences,true,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I observe how my values influence my behavior,false,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I rarely evaluate the reasons behind my actions,true,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I analyze my decisions to improve myself,false,1,deep,18-60
psychology_self_awareness,self_reflection,personal_learning,I prefer not thinking about my personal development,true,1,deep,18-60
personality_confidence,self_expression,confidence_display,I express my opinions confidently,false,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I hesitate when expressing my thoughts,true,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I feel comfortable presenting ideas publicly,false,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I feel nervous sharing my ideas,true,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I speak up when I believe something is important,false,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I remain silent even when I disagree,true,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I communicate ideas clearly,false,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I struggle to voice my perspective,true,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I feel comfortable contributing to discussions,false,1,rapid,18-60
personality_confidence,self_expression,confidence_display,I avoid sharing my thoughts,true,1,rapid,18-60
stress_resilience,mental_strength,stress_management,I stay calm during stressful conversations,false,1,deep,18-60
stress_resilience,mental_strength,stress_management,I lose composure easily under stress,true,1,deep,18-60
stress_resilience,mental_strength,stress_management,I manage pressure by focusing on solutions,false,1,deep,18-60
stress_resilience,mental_strength,stress_management,I feel overwhelmed by difficult discussions,true,1,deep,18-60
stress_resilience,mental_strength,stress_management,I remain emotionally balanced when facing challenges,false,1,deep,18-60
stress_resilience,mental_strength,stress_management,I struggle to stay calm during conflicts,true,1,deep,18-60
stress_resilience,mental_strength,stress_management,I maintain clarity of thought during pressure,false,1,deep,18-60
stress_resilience,mental_strength,stress_management,I panic when facing unexpected issues,true,1,deep,18-60
stress_resilience,mental_strength,stress_management,I control my emotions in difficult moments,false,1,deep,18-60
stress_resilience,mental_strength,stress_management,I feel emotionally unstable during stress,true,1,deep,18-60
career_intelligence,career_growth,professional_development,I actively look for opportunities to improve professionally,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I rarely seek professional growth,true,1,deep,15-60
career_intelligence,career_growth,professional_development,I think about skills needed for future jobs,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I ignore developing career skills,true,1,deep,15-60
career_intelligence,career_growth,professional_development,I look for experiences that strengthen my career,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I avoid improving professional abilities,true,1,deep,15-60
career_intelligence,career_growth,professional_development,I reflect on how to grow in my career,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I rarely evaluate my professional growth,true,1,deep,15-60
career_intelligence,career_growth,professional_development,I plan steps to advance my career,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I drift without career development,true,1,deep,15-60
technology_mindset,innovation_acceptance,digital_future,I believe digital innovation will shape the future,false,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I think technology changes too fast to follow,true,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I stay open to learning new digital systems,false,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I resist technological updates,true,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I adapt quickly to new digital environments,false,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I struggle to keep up with digital change,true,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I explore emerging digital trends,false,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I ignore developments in technology,true,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I enjoy learning how technology evolves,false,1,rapid,15-60
technology_mindset,innovation_acceptance,digital_future,I avoid exploring technological advancements,true,1,rapid,15-60
social_behavior,communication_quality,relationship_skills,I try to communicate clearly with others,false,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I struggle to explain my ideas,true,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I maintain respectful communication,false,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I interrupt others frequently,true,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I encourage open conversations,false,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I avoid communication in conflicts,true,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I express empathy during conversations,false,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I dismiss the feelings of others,true,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I maintain healthy dialogue,false,1,deep,18-60
social_behavior,communication_quality,relationship_skills,I shut down communication,true,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I work on improving my leadership abilities,false,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I avoid leadership development,true,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I evaluate my leadership strengths,false,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I ignore leadership skills,true,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I seek feedback to become a better leader,false,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I resist leadership feedback,true,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I develop skills to guide others,false,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I avoid leadership responsibilities,true,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I think about how to influence positively,false,1,deep,18-60
leadership_potential,leadership_growth,personal_leadership,I avoid thinking about leadership roles,true,1,deep,18-60
creativity_innovation,creative_confidence,idea_expression,I enjoy sharing creative ideas,false,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I feel insecure about creative thinking,true,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I like experimenting with new ideas,false,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I avoid exploring imagination,true,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I express creativity freely,false,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I suppress creative thoughts,true,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I enjoy exploring imaginative solutions,false,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I hesitate to present creative concepts,true,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I explore creative possibilities,false,1,deep,15-60
creativity_innovation,creative_confidence,idea_expression,I avoid creative exploration,true,1,deep,15-60
life_values,life_reflection,personal_meaning,I think about what makes life meaningful,false,1,deep,18-60
life_values,life_reflection,personal_meaning,I rarely reflect on life's meaning,true,1,deep,18-60
life_values,life_reflection,personal_meaning,I pursue activities aligned with purpose,false,1,deep,18-60
life_values,life_reflection,personal_meaning,I ignore deeper purpose,true,1,deep,18-60
life_values,life_reflection,personal_meaning,I evaluate whether my life feels fulfilling,false,1,deep,18-60
life_values,life_reflection,personal_meaning,I feel disconnected from purpose,true,1,deep,18-60
life_values,life_reflection,personal_meaning,I search for meaningful experiences,false,1,deep,18-60
life_values,life_reflection,personal_meaning,I avoid reflecting on meaning,true,1,deep,18-60
life_values,life_reflection,personal_meaning,I align goals with meaningful living,false,1,deep,18-60
life_values,life_reflection,personal_meaning,I rarely evaluate purpose,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I try to understand the deeper reasons behind my emotions,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I rarely think about why I feel certain emotions,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I observe how my emotions influence my decisions,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I ignore the emotional impact of my actions,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I analyze how my mood affects my behavior,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I rarely consider the emotional reasons behind my reactions,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I think about how my feelings shape my choices,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I avoid exploring my emotional experiences,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I reflect on emotional patterns in my life,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I struggle to understand my emotional responses,true,1,deep,18-60
personality_confidence,personal_agency,decision_strength,I feel confident making important decisions,false,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I doubt my ability to make good decisions,true,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I trust my judgment in complex situations,false,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I rely on others to decide for me,true,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I tend to take responsibility for my decisions,false,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I hesitate to make choices,true,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I evaluate decisions carefully,false,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I avoid making decisions,true,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I feel capable of choosing the right path,false,1,rapid,18-60
personality_confidence,personal_agency,decision_strength,I feel uncertain when making choices,true,1,rapid,18-60
stress_resilience,mental_recovery,resilience_behavior,I recover quickly from emotional setbacks,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I remain emotionally stuck after difficulties,true,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I maintain hope during challenging periods,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I feel hopeless when facing obstacles,true,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I regain motivation after failures,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I struggle to regain motivation,true,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I learn from difficult experiences,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I feel defeated by problems,true,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I bounce back emotionally after setbacks,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I find it hard to recover emotionally,true,1,deep,18-60
career_intelligence,career_strategy,career_decision,I evaluate long-term impact when choosing careers,false,1,deep,15-60
career_intelligence,career_strategy,career_decision,I rarely think about long-term career impact,true,1,deep,15-60
career_intelligence,career_strategy,career_decision,I compare career options carefully,false,1,deep,15-60
career_intelligence,career_strategy,career_decision,I select careers without analysis,true,1,deep,15-60
career_intelligence,career_strategy,career_decision,I consider personal strengths before choosing work,false,1,deep,15-60
career_intelligence,career_strategy,career_decision,I ignore how my abilities affect career choices,true,1,deep,15-60
career_intelligence,career_strategy,career_decision,I weigh multiple career possibilities,false,1,deep,15-60
career_intelligence,career_strategy,career_decision,I avoid thinking deeply about career paths,true,1,deep,15-60
career_intelligence,career_strategy,career_decision,I evaluate professional risks and rewards,false,1,deep,15-60
career_intelligence,career_strategy,career_decision,I choose careers impulsively,true,1,deep,15-60
technology_mindset,digital_learning,tech_adaptation,I adapt quickly to new digital platforms,false,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I feel uncomfortable adapting to new technology,true,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I enjoy discovering digital innovations,false,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I avoid digital experimentation,true,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I follow technology trends,false,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I ignore digital trends,true,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I learn technology through experimentation,false,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I hesitate to use new digital tools,true,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I believe digital literacy is important,false,1,rapid,15-60
technology_mindset,digital_learning,tech_adaptation,I see technology as unnecessary,true,1,rapid,15-60
social_behavior,emotional_connection,relationship_depth,I build meaningful relationships,false,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I tend to avoid emotional closeness,true,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I show genuine interest in others,false,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I ignore others' concerns,true,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I maintain emotional support in friendships,false,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I tend to distance myself from emotional situations,true,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I care about others' well-being,false,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I rarely show empathy,true,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I nurture healthy relationships,false,1,deep,18-60
social_behavior,emotional_connection,relationship_depth,I struggle to maintain emotional bonds,true,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I inspire others through positive actions,false,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I tend to avoid motivating others,true,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I encourage people to achieve goals,false,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I feel uncomfortable inspiring others,true,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I guide others through difficult moments,false,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I withdraw from leadership roles,true,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I uplift team morale,false,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I rarely encourage others,true,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I motivate people to improve,false,1,deep,18-60
leadership_potential,leadership_influence,inspirational_leadership,I hesitate to influence team energy,true,1,deep,18-60
creativity_innovation,innovation_drive,creative_motivation,I feel excited about creating new ideas,false,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I feel uninterested in creative thinking,true,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I enjoy developing innovative concepts,false,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I resist imaginative thinking,true,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I pursue originality in my ideas,false,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I prefer copying existing ideas,true,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I explore creative experiments,false,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I avoid creative experimentation,true,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I seek inspiration for innovation,false,1,deep,15-60
creativity_innovation,innovation_drive,creative_motivation,I rarely explore new concepts,true,1,deep,15-60
life_values,life_purpose,purpose_alignment,I seek purpose in my life decisions,false,1,deep,18-60
life_values,life_purpose,purpose_alignment,I rarely consider life's purpose,true,1,deep,18-60
life_values,life_purpose,purpose_alignment,I align actions with meaningful goals,false,1,deep,18-60
life_values,life_purpose,purpose_alignment,I tend to ignore deeper purpose,true,1,deep,18-60
life_values,life_purpose,purpose_alignment,I reflect on what truly matters,false,1,deep,18-60
life_values,life_purpose,purpose_alignment,I feel disconnected from meaning,true,1,deep,18-60
life_values,life_purpose,purpose_alignment,I pursue meaningful experiences,false,1,deep,18-60
life_values,life_purpose,purpose_alignment,I tend to drift without purpose,true,1,deep,18-60
life_values,life_purpose,purpose_alignment,I align life goals with purpose,false,1,deep,18-60
life_values,life_purpose,purpose_alignment,I rarely evaluate my life purpose,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I try to understand what kind of person I want to become,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I rarely think about the kind of person I want to be,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I reflect on how my beliefs shape my life,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I avoid thinking about my beliefs,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I try to align my actions with my identity,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I rarely think about my identity,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I consider how my experiences shaped who I am,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I ignore how past experiences shaped me,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I reflect on what defines my character,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I rarely think about my personal character,true,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I explore what truly matters to me,false,1,deep,18-60
psychology_self_awareness,self_identity,personal_identity,I avoid thinking about what matters most,true,1,deep,18-60
personality_confidence,personal_courage,confidence_behavior,I tend to speak up when I believe something is important,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I hesitate to speak even when I have strong opinions,true,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I take initiative in uncertain situations,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I avoid acting when situations are unclear,true,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I trust myself to face challenges,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I doubt my ability to overcome difficulties,true,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I approach challenges with confidence,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I fear failure too much to try,true,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I believe I can grow stronger through challenges,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I avoid situations that test my abilities,true,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I remain confident even when others doubt me,false,1,rapid,18-60
personality_confidence,personal_courage,confidence_behavior,I lose confidence when facing criticism,true,1,rapid,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I adapt quickly when plans fail,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I struggle when plans do not work,true,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I remain calm when facing unexpected challenges,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I panic when unexpected problems arise,true,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I find creative solutions during stress,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I feel stuck when facing pressure,true,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I stay optimistic during difficult situations,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I become pessimistic when facing stress,true,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I recover emotionally after setbacks,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I remain discouraged after problems,true,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I maintain focus under pressure,false,1,deep,18-60
stress_resilience,adaptive_resilience,stress_adaptation,I lose concentration when stressed,true,1,deep,18-60
career_intelligence,career_vision,future_orientation,I imagine a clear vision for my future career,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I rarely think about my career future,true,1,deep,15-60
career_intelligence,career_vision,future_orientation,I explore possibilities aligned with my strengths,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I ignore how my strengths influence careers,true,1,deep,15-60
career_intelligence,career_vision,future_orientation,I think about how my interests shape career paths,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I feel confused about career possibilities,true,1,deep,15-60
career_intelligence,career_vision,future_orientation,I research professions that match my talents,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I rarely explore professional opportunities,true,1,deep,15-60
career_intelligence,career_vision,future_orientation,I evaluate future career opportunities,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I avoid planning my professional future,true,1,deep,15-60
career_intelligence,career_vision,future_orientation,I set long-term career goals,false,1,deep,15-60
career_intelligence,career_vision,future_orientation,I drift without career goals,true,1,deep,15-60
technology_mindset,technology_future,innovation_mindset,I believe technology will transform future work,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I think technological change is unnecessary,true,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I stay curious about digital innovation,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I avoid learning about technological trends,true,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I experiment with digital tools for efficiency,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I hesitate to use new technology,true,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I believe digital literacy is essential,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I see technology as a burden,true,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I enjoy discovering new technological ideas,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I resist adopting technological tools,true,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I explore innovative digital solutions,false,1,rapid,15-60
technology_mindset,technology_future,innovation_mindset,I ignore technological opportunities,true,1,rapid,15-60
social_behavior,emotional_intelligence,relationship_awareness,I understand when someone feels uncomfortable,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I struggle to notice others' emotions,true,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I respond sensitively to people's feelings,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I dismiss emotional signals,true,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I empathize with people's experiences,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I avoid emotional conversations,true,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I tend to build trust through understanding,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I tend to ignore emotional needs,true,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I support others during difficult moments,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,Often I distance myself from emotional situations,true,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I maintain empathy during disagreements,false,1,deep,18-60
social_behavior,emotional_intelligence,relationship_awareness,I disregard emotional reactions,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I inspire people through positive actions,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I hesitate to influence others,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I tend to motivate people to achieve goals,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I avoid inspiring others,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I guide teams toward shared goals,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I avoid taking leadership initiative,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I encourage collaboration,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I tend to withdraw from leadership roles,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I tend to uplift team morale,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I rarely motivate teams,true,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I help people grow through guidance,false,1,deep,18-60
leadership_potential,leadership_impact,influence_effectiveness,I avoid guiding others,true,1,deep,18-60
creativity_innovation,innovation_motivation,creative_drive,I feel energized by creating new ideas,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I feel uninterested in creativity,true,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I enjoy experimenting with imaginative concepts,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I tend to avoid creative experimentation,true,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I search for inspiration in different fields,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I ignore opportunities to innovate,true,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I pursue originality in ideas,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I repeat existing ideas,true,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I enjoy designing new possibilities,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I resist exploring imagination,true,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I experiment with creative thinking,false,1,deep,15-60
creativity_innovation,innovation_motivation,creative_drive,I rarely pursue creativity,true,1,deep,15-60
life_values,meaningful_living,life_alignment,I align my actions with meaningful goals,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I drift without thinking about purpose,true,1,deep,18-60
life_values,meaningful_living,life_alignment,I pursue a life that feels meaningful,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I tend to avoid thinking about purpose,true,1,deep,18-60
life_values,meaningful_living,life_alignment,I evaluate whether my life reflects my values,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I rarely reflect on what matters most,true,1,deep,18-60
life_values,meaningful_living,life_alignment,I seek meaningful experiences,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I tend to feel disconnected from purpose,true,1,deep,18-60
life_values,meaningful_living,life_alignment,I choose goals that reflect my beliefs,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I ignore deeper meaning,true,1,deep,18-60
life_values,meaningful_living,life_alignment,I try to live a purposeful life,false,1,deep,18-60
life_values,meaningful_living,life_alignment,I rarely think about life's purpose,true,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I actively work on improving my personal habits,false,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I rarely try to improve my habits,true,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I reflect on how my habits affect my life,false,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I ignore how my habits influence my life,true,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I try to grow from personal experiences,false,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I avoid learning from experiences,true,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I examine how my behavior affects others,false,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I rarely think about how my behavior affects people,true,1,deep,18-60
personality_confidence,personal_drive,goal_pursuit,I pursue my goals with determination,false,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I give up easily on goals,true,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I tend to believe persistence leads to success,false,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I doubt my ability to achieve goals,true,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I stay motivated toward personal goals,false,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I lose motivation quickly,true,1,rapid,18-60
stress_resilience,stress_management,mental_control,I use strategies to manage stress effectively,false,1,deep,18-60
stress_resilience,stress_management,mental_control,I struggle to control stress,true,1,deep,18-60
stress_resilience,stress_management,mental_control,I remain composed in difficult moments,false,1,deep,18-60
stress_resilience,stress_management,mental_control,I become overwhelmed easily,true,1,deep,18-60
stress_resilience,stress_management,mental_control,I maintain emotional balance under pressure,false,1,deep,18-60
stress_resilience,stress_management,mental_control,I feel mentally exhausted during pressure,true,1,deep,18-60
career_intelligence,career_alignment,career_fit,I look for careers that match my interests,false,1,deep,15-60
career_intelligence,career_alignment,career_fit,I ignore whether careers match my interests,true,1,deep,15-60
career_intelligence,career_alignment,career_fit,I evaluate if a profession fits my personality,false,1,deep,15-60
career_intelligence,career_alignment,career_fit,I choose careers randomly,true,1,deep,15-60
career_intelligence,career_alignment,career_fit,I consider future growth while choosing careers,false,1,deep,15-60
career_intelligence,career_alignment,career_fit,I avoid thinking about career growth,true,1,deep,15-60
technology_mindset,digital_learning,technology_growth,I enjoy learning new digital tools,false,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I tend to feel uncomfortable learning technology,true,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I stay curious about digital innovations,false,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I ignore technological trends,true,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I explore digital tools independently,false,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I avoid digital learning,true,1,rapid,15-60
